text,x_distance,y_distance,digit_ratio,special_chars,pattern_score,character_count,horizontal_score,vertical_score,alignment_score,normalized_distance,is_integer,is_valid
+1-443-470-7200 or 855-291-4527,0.5830262079834938,-0.3735966086387634,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.560580998550314,1,0
949.633.2623 (cell),0.4494205489754677,-0.34146568179130554,0.5263157894736842,4,0.30000000000000004,19,0.0,0.0,0,-1.316155294942456,1,0
(801) 362-9926,5.57824969291687e-05,-0.329279363155365,0.7142857142857143,3,0.8,14,0.9944372798525891,0.0,1,-0.00016940832794060196,1,1
303.993.3860 (home),0.4436470940709114,-0.3299347758293152,0.5263157894736842,4,0.30000000000000004,19,0.0,0.0,0,-1.344654977974803,1,0
+1-443-470-7200 or 855-291-4527,0.5831048861145973,-0.3188021183013916,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.8290553346282035,1,0
602.791.3018,0.4649169221520424,-0.2807983458042145,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.6557026948403029,1,0
(385) 201-3252,1.084059476852417e-06,-0.27454981207847595,0.7142857142857143,3,0.8,14,0.9998915999280272,0.0,1,-3.948512720363014e-06,1,1
+1-443-470-7200 or 855-291-4527,0.583030678331852,-0.2638559341430664,0.6774193548387096,6,0.0,31,0.0,0.0,0,-2.2096637314188836,1,0
2623704177,0.46791938692331314,-0.22628408670425415,1.0,0,0.30000000000000004,10,0.0,0.0,0,-2.0678495849531657,1,0
(414) 588-5151,9.473413228988647e-06,-0.21961992979049683,0.7142857142857143,3,0.8,14,0.9990531072632263,0.0,1,-4.3135686154311516e-05,1,1
+1-443-470-7200 or 855-291-4527,0.5833929553627968,-0.2089911699295044,0.6774193548387096,6,0.0,31,0.0,0.0,0,-2.791485147648735,1,0
262-370-4177,0.46405360847711563,-0.17132842540740967,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-2.7085774934959477,1,0
(262) 370-2054,1.4659017324447632e-05,-0.16473710536956787,0.7142857142857143,3,0.8,14,0.9985351721766873,0.0,1,-8.898484817011845e-05,1,1
+1-443-470-7200 or 855-291-4527,0.5826529636979103,-0.15405184030532837,0.6774193548387096,6,0.0,31,0.0,0.0,0,-3.7822121745203963,1,0
1 3043192381,0.4637080803513527,-0.12184786796569824,0.9166666666666666,0,0.0,12,0.0,0.0,0,-3.8056626985430073,1,0
(304) 282-7842,6.0714781284332275e-05,-0.10996359586715698,0.7142857142857143,3,0.8,14,0.9939469160494552,0.0,1,-0.0005521403055788194,1,1
1 304 319 2381,0.46036241203546524,-0.11052793264389038,0.7857142857142857,0,0.0,14,0.0,0.0,0,-4.165160481913661,1,0
+1-443-470-7200 or 855-291-4527,0.582982636988163,-0.09932595491409302,0.6774193548387096,6,0.0,31,0.0,0.0,0,-5.86944778874946,1,0
304 319 2381,0.4651878848671913,-0.0615728497505188,0.8333333333333334,0,0.30000000000000004,12,0.0,0.0,0,-7.555203989356706,1,0
(304) 282-6217,8.819997310638428e-05,-0.05496948957443237,0.7142857142857143,3,0.8,14,0.9912187847626259,0.0,1,-0.001604555151309978,1,1
+1-443-470-7200 or 855-291-4527,0.583025611937046,-0.04444432258605957,0.6774193548387096,6,0.0,31,0.0,0.0,0,-13.118407400978663,1,0
5197619800,0.46864811331033707,-0.006800413131713867,1.0,0,0.30000000000000004,10,0.0,0.0,0,-68.92478868866866,1,0
+1-443-470-7200 or 855-291-4527,0.5834700837731361,0.010305285453796387,0.6774193548387096,6,0.2,31,0.0,1.0,0,56.61303351133276,1,0
9054672083,0.4684853330254555,0.048092007637023926,1.0,0,0.5,10,0.0,1.0,0,9.741235910244813,1,0
+1-443-470-7200 or 855-291-4527,0.5823433175683022,0.06517916917800903,0.6774193548387096,6,0.2,31,0.0,1.0,0,8.934363394760526,1,0
386 793-8151,0.4647521749138832,0.10284537076950073,0.8333333333333334,1,0.5,12,0.0,1.0,0,4.518897180684049,1,0
(386) 793-4740,0.00023134425282478333,0.1096181869506836,0.7142857142857143,3,1.0,14,0.9771311238170878,1.0,1,0.002110435766403398,1,1
+1-443-470-7200 or 855-291-4527,0.5829581394791603,0.12003326416015625,0.6774193548387096,6,0.2,31,0.0,1.0,0,4.856597768628346,1,0
800-543-8917 303-449-3711,0.3628901317715645,0.19551831483840942,0.8,4,0.30000000000000004,25,0.0,1.0,0,1.8560321371394013,1,0
308-224-0280,0.4643406756222248,-0.6098854243755341,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.7613584755794793,1,0
(785) 452-0624,2.165883779525757e-05,-0.6035496592521667,0.7142857142857143,3,0.8,14,0.9978364600542848,0.0,1,-3.588581875418989e-05,1,1
+1-443-470-7200 or 855-291-4527,0.5833701379597187,-0.5930774062871933,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.983634033954852,1,0
308-224-0280,0.46441613510251045,-0.5548564493656158,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.8370038279942865,1,0
(785) 825-6472,0.00011389702558517456,-0.5487540662288666,0.7142857142857143,3,0.8,14,0.9886749145477917,0.0,1,-0.00020755606227022323,1,1
+1-443-470-7200 or 855-291-4527,0.583017636090517,-0.5381447374820709,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.0833864551103156,1,0
4352162928,0.4680800922214985,-0.5002324283123016,1.0,0,0.30000000000000004,10,0.0,0.0,0,-0.9357270769666024,1,0
(385) 283-9355,6.744265556335449e-05,-0.4938892126083374,0.7142857142857143,3,0.8,14,0.9932784259614139,0.0,1,-0.00013655449521091887,1,1
+1-443-470-7200 or 855-291-4527,0.5834780819714069,-0.4833439290523529,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.2071720654223286,1,0
8013800503,0.46844904497265816,-0.4453165829181671,1.0,0,0.30000000000000004,10,0.0,0.0,0,-1.0519484674281927,1,0
(385) 283-9355,7.970631122589111e-05,-0.4389957785606384,0.7142857142857143,3,0.8,14,0.9920610501285885,0.0,1,-0.00018156551084099344,1,1
+1-443-470-7200 or 855-291-4527,0.5830820687115192,-0.42841970920562744,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.361009816290862,1,0
949.633.2623 (cell),0.4494764097034931,-0.39628878235816956,0.5263157894736842,4,0.30000000000000004,19,0.0,0.0,0,-1.1342171767921199,1,0
(801) 362-9926,7.82310962677002e-08,-0.384102463722229,0.7142857142857143,3,0.8,14,0.9999921769209736,0.0,1,-2.036729969981959e-07,1,1
303.993.3860 (home),0.44370295479893684,-0.3847578763961792,0.5263157894736842,4,0.30000000000000004,19,0.0,0.0,0,-1.1532034435742264,1,0
+1-443-470-7200 or 855-291-4527,0.5831607468426228,-0.3736252188682556,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.5608215886247252,1,0
602.791.3018,0.4649727828800678,-0.3356214463710785,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.385412563232131,1,0
(385) 201-3252,5.694478750228882e-05,-0.32937291264533997,0.7142857142857143,3,0.8,14,0.9943217040617587,0.0,1,-0.00017288902093969878,1,1
+1-443-470-7200 or 855-291-4527,0.5830865390598774,-0.3186790347099304,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.8297042015795626,1,0
2623704177,0.4679752476513386,-0.28110718727111816,1.0,0,0.30000000000000004,10,0.0,0.0,0,-1.6647632419417042,1,0
(414) 588-5151,4.6387314796447754e-05,-0.27444303035736084,0.7142857142857143,3,0.8,14,0.9953720108185942,0.0,1,-0.00016902409130279775,1,1
+1-443-470-7200 or 855-291-4527,0.5834488160908222,-0.2638142704963684,0.6774193548387096,6,0.0,31,0.0,0.0,0,-2.211597676618219,1,0
262-370-4177,0.46410946920514107,-0.22615152597427368,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-2.0522148564798695,1,0
(262) 370-2054,7.051974534988403e-05,-0.21956020593643188,0.7142857142857143,3,0.8,14,0.9929728322908127,0.0,1,-0.00032118783199781354,1,1
+1-443-470-7200 or 855-291-4527,0.5827088244259357,-0.20887494087219238,0.6774193548387096,6,0.0,31,0.0,0.0,0,-2.789763155675263,1,0
1 3043192381,0.46376394107937813,-0.17667096853256226,0.9166666666666666,0,0.0,12,0.0,0.0,0,-2.6250298504689056,1,0
(304) 282-7842,4.854053258895874e-06,-0.164786696434021,0.7142857142857143,3,0.8,14,0.9995147124642162,0.0,1,-2.9456763323140743e-05,1,1
1 304 319 2381,0.4604182727634907,-0.1653510332107544,0.7857142857142857,0,0.0,14,0.0,0.0,0,-2.784506684535368,1,0
+1-443-470-7200 or 855-291-4527,0.5830384977161884,-0.15414905548095703,0.6774193548387096,6,0.0,31,0.0,0.0,0,-3.7823279437230086,1,0
304 319 2381,0.46524374559521675,-0.11639595031738281,0.8333333333333334,0,0.30000000000000004,12,0.0,0.0,0,-3.9971127985071675,1,0
(304) 282-6217,0.00014406070113182068,-0.10979259014129639,0.7142857142857143,3,0.8,14,0.9856972008107111,0.0,1,-0.001312128742706264,1,1
+1-443-470-7200 or 855-291-4527,0.5830814726650715,-0.09926742315292358,0.6774193548387096,6,0.0,31,0.0,0.0,0,-5.873904328826405,1,0
5197619800,0.4687039740383625,-0.06162351369857788,1.0,0,0.30000000000000004,10,0.0,0.0,0,-7.606050871780312,1,0
+1-443-470-7200 or 855-291-4527,0.5835259445011616,-0.04451781511306763,0.6774193548387096,6,0.0,31,0.0,0.0,0,-13.107989487097681,1,0
9054672083,0.4685411937534809,-0.006731092929840088,1.0,0,0.30000000000000004,10,0.0,0.0,0,-69.61882973057459,1,0
+1-443-470-7200 or 855-291-4527,0.5823991782963276,0.01035606861114502,0.6774193548387096,6,0.2,31,0.0,1.0,0,56.232047904908185,1,0
386 793-8151,0.46480803564190865,0.04802227020263672,0.8333333333333334,1,0.5,12,0.0,1.0,0,9.67880849597761,1,0
(386) 793-4740,0.0002872049808502197,0.05479508638381958,0.7142857142857143,3,1.0,14,0.9716880151763683,1.0,1,0.005241341121307284,1,1
+1-443-470-7200 or 855-291-4527,0.5830140002071857,0.06521016359329224,0.6774193548387096,6,0.2,31,0.0,1.0,0,8.940401736170765,1,0
800-543-8917 303-449-3711,0.3629459924995899,0.1406952142715454,0.8,4,0.30000000000000004,25,0.0,1.0,0,2.5796429163268013,1,0
800-543-8917 I 303-449-3711,0.37301987782120705,0.7555217146873474,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.49372423961544454,1,0
800-543-8917 I 303-449-3711,0.3730263188481331,0.42789793014526367,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.8717626817190164,1,0
800-543-8917 I 303-449-3711,0.3732401318848133,0.7853196263313293,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4752710159013983,1,0
800-543-8917 I 303-449-3711,0.3731439895927906,0.28413599729537964,0.7407407407407407,4,0.30000000000000004,27,0.0,1.0,0,1.313253793573676,1,0
+51-979771365,0.00020295381546020508,0.10243380069732666,0.8461538461538461,2,0.5,13,0.9799091834643101,1.0,1,0.0019812975090359283,1,0
+51-988747961,0.0003142356872558594,0.16999036073684692,0.8461538461538461,2,0.5,13,0.9690650204978057,1.0,1,0.0018485391604242062,1,0
(808) 778-3506,0.0032391734421253204,0.1760498322546482,0.7142857142857143,3,1.0,14,0.7233100256688461,1.0,1,0.018399080541920004,1,1
(808) 347-3850,0.46374425664544106,0.16990284994244576,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.729451138408768,1,1
US09228485,0.6475162245333195,0.16987698152661324,0.8,0,0.2,10,0.0,1.0,0,3.811654804904066,1,0
1-866-726-1746.,0.6380717493593693,0.1812489666044712,0.7333333333333333,4,0.2,15,0.0,1.0,0,3.5203965071717085,1,0
6302518819,0.4716014601290226,0.21358318999409676,1.0,0,0.5,10,0.0,1.0,0,2.2080354362467425,1,0
E2364040939,0.6431637145578861,0.2135135717689991,0.9090909090909091,0,0.5,11,0.0,1.0,0,3.0122708217485195,1,0
(630) 253-8819,0.0030815452337265015,0.21962078288197517,0.7142857142857143,3,1.0,14,0.7348017651890261,1.0,1,0.014031145696429052,1,1
1-866-672-9580,0.6394363977015018,0.2248234637081623,0.7857142857142857,3,0.2,14,0.0,1.0,0,2.844158447683587,1,0
7082055199,0.47166797891259193,0.2573074586689472,1.0,0,0.5,10,0.0,1.0,0,1.8330838455623393,1,0
E2364040939,0.6429366804659367,0.2573251910507679,0.9090909090909091,0,0.5,11,0.0,1.0,0,2.498527949450321,1,0
(708) 491-7115,0.0031155087053775787,0.2633173055946827,0.7142857142857143,3,1.0,14,0.7323103565361699,1.0,1,0.01183172092172422,1,1
1-866-672-9580,0.6395901180803776,0.26845716312527657,0.7857142857142857,3,0.2,14,0.0,1.0,0,2.382457328302256,1,0
630/251-8819,0.4678153730928898,0.3009486086666584,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.5544641349278423,1,0
E2364042969,0.6432258225977421,0.3009139187633991,0.9090909090909091,0,0.5,11,0.0,1.0,0,2.137567074577291,1,0
(262) 903-4043,0.0032188892364501953,0.30697693303227425,0.7142857142857143,3,1.0,14,0.7247786916341586,1.0,1,0.01048573493428199,1,1
1-866-672-9580,0.63987872377038,0.31226207688450813,0.7857142857142857,3,0.2,14,0.0,1.0,0,2.0491654990226142,1,0
(405) 627-3200,0.003270767629146576,0.3506051190197468,0.7142857142857143,3,1.0,14,0.721028392661235,1.0,1,0.009328894881501942,1,1
(405) 630-9195,0.4635640121996403,0.34436865523457527,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.3461232868612454,1,1
E2366549851,0.6431066729128361,0.3443646617233753,0.9090909090909091,0,0.5,11,0.0,1.0,0,1.867511033749456,1,0
800-284-8300,0.6445528008043766,0.3558722026646137,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.8111866697977363,1,0
(303) 332-4252,0.4638173319399357,0.3880383260548115,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.1952843456758824,1,1
E2366549851,0.6428557969629765,0.3880469687283039,0.9090909090909091,0,0.5,11,0.0,1.0,0,1.6566400258960745,1,0
(405) 421-4542,0.003193724900484085,0.39422525838017464,0.7142857142857143,3,1.0,14,0.7266048458180979,1.0,1,0.008101248540892971,1,1
800-284-8300,0.644468042999506,0.399331409484148,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.613863607594537,1,0
413-536-5990,0.46687016263604164,0.43191104009747505,0.8333333333333334,2,0.4,12,0.0,1.0,0,1.0809380598204144,1,0
GGA100 GGA 1000121D,0.6127809025347233,0.4316760189831257,0.5263157894736842,0,0.30000000000000004,19,0.0,1.0,0,1.419535614794164,1,0
(413) 535-9938,0.003150898963212967,0.43792884424328804,0.7142857142857143,3,0.9,14,0.7297232718826875,1.0,1,0.00719498569150385,1,1
240-330-1529,0.6447195746004581,0.44294800236821175,0.8333333333333334,2,0.4,12,0.0,1.0,0,1.4555164841855088,1,0
765-412-6467,0.4672977663576603,0.4753512032330036,0.8333333333333334,2,0.4,12,0.0,1.0,0,0.9830558545420368,1,0
24015W0031,0.6457442976534367,0.47546302154660225,0.9,0,0.2,10,0.0,1.0,0,1.3581349342752416,1,0
(765) 412-6082,0.00334346666932106,0.4815557487308979,0.7142857142857143,3,0.9,14,0.7158055930812713,1.0,1,0.00694303771701359,1,1
800-874-2442,0.6447851993143559,0.48668431118130684,0.8333333333333334,2,0.4,12,0.0,1.0,0,1.3248503386085377,1,0
(610) 657-3501,0.4636891223490238,0.5243216641247272,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.884358342821359,1,1
(610) 739-4108,0.003056999295949936,0.5309826619923115,0.7142857142857143,3,0.9,14,0.7366076204435112,1.0,1,0.005757237961860681,1,1
24108W1397,0.6458717323839664,0.5302531607449055,0.9,0,0.2,10,0.0,1.0,0,1.2180417999486142,1,0
(800) 874-2442,0.6409119702875614,0.541553009301424,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.1834682400640038,1,1
+5184990811669,0.5273223854601383,0.6463642604649067,0.9285714285714286,1,0.2,14,0.0,1.0,0,0.8158272384268529,1,0
800-543-8917 303-449-3711,0.3659553863108158,0.9260324127972126,0.8,4,0.1,25,0.0,0.0,0,0.39518594173119165,1,0
(808) 778-3506,0.30542321503162384,0.05023732781410217,0.7142857142857143,3,0.8,14,0.0,1.0,0,6.079486088027991,1,1
(808) 347-3850,0.1550818681716919,0.04409034550189972,0.7142857142857143,3,0.8999999999999999,14,0.0,1.0,0,3.5172859073899216,1,1
US09228485,0.3388538360595703,0.0440644770860672,0.8,0,0.2,10,0.0,1.0,0,7.689780264893818,1,0
1-866-726-1746.,0.3294093608856201,0.05543646216392517,0.7333333333333333,4,0.2,15,0.0,1.0,0,5.941999291229762,1,0
6302518819,0.16293907165527344,0.08777068555355072,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.8563967483097046,1,0
E2364040939,0.33450132608413696,0.08770106732845306,0.9090909090909091,0,0.5,11,0.0,1.0,0,3.814064323380153,1,0
(630) 253-8819,0.30558084324002266,0.09380827844142914,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.2574692857361165,1,1
1-866-672-9580,0.3307740092277527,0.09901095926761627,0.7857142857142857,3,0.2,14,0.0,1.0,0,3.340748043715751,1,0
7082055199,0.16300559043884277,0.13149495422840118,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.2396243777638292,1,0
E2364040939,0.3342742919921875,0.13151268661022186,0.9090909090909091,0,0.5,11,0.0,1.0,0,2.54174527844318,1,0
(708) 491-7115,0.3055468797683716,0.13750480115413666,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.222065376179074,1,1
1-866-672-9580,0.3309277296066284,0.14264465868473053,0.7857142857142857,3,0.2,14,0.0,1.0,0,2.319928504365009,1,0
630/251-8819,0.15915298461914062,0.17513610422611237,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.9087336765238776,1,0
E2364042969,0.3345634341239929,0.1751014143228531,0.9090909090909091,0,0.5,11,0.0,1.0,0,1.9106728791707366,1,0
(262) 903-4043,0.30544349923729897,0.1811644285917282,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.6859921984654258,1,1
1-866-672-9580,0.33121633529663086,0.1864495724439621,0.7857142857142857,3,0.2,14,0.0,1.0,0,1.7764297044257038,1,0
(405) 627-3200,0.3053916208446026,0.22479261457920074,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.3585422406960987,1,1
(405) 630-9195,0.1549016237258911,0.21855615079402924,0.7142857142857143,3,0.8999999999999999,14,0.0,1.0,0,0.7087465368354485,1,1
E2366549851,0.3344442844390869,0.21855215728282928,0.9090909090909091,0,0.5,11,0.0,1.0,0,1.53026517025459,1,0
800-284-8300,0.33589041233062744,0.2300596982240677,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.4600077932628321,1,0
(303) 332-4252,0.15515494346618652,0.26222582161426544,0.7142857142857143,3,0.8999999999999999,14,0.0,1.0,0,0.591682202877091,1,1
E2366549851,0.3341934084892273,0.2622344642877579,0.9090909090909091,0,0.5,11,0.0,1.0,0,1.2744020317652691,1,0
(405) 421-4542,0.3054686635732651,0.2684127539396286,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.138051456342177,1,1
800-284-8300,0.33580565452575684,0.273518905043602,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.2277192567474233,1,0
413-536-5990,0.15820777416229248,0.306098535656929,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.5168507486388643,1,0
GGA100 GGA 1000121D,0.3041185140609741,0.30586351454257965,0.5263157894736842,0,0.4,19,0.0,1.0,0,0.9942915886002119,1,0
(413) 535-9938,0.3055114895105362,0.312116339802742,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.9788353626992314,1,1
240-330-1529,0.336057186126709,0.3171354979276657,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.0596610239524018,1,0
765-412-6467,0.15863537788391113,0.3495386987924576,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.4538408038684681,1,0
24015W0031,0.3370819091796875,0.3496505171060562,0.9,0,0.30000000000000004,10,0.0,1.0,0,0.964051041361402,1,0
(765) 412-6082,0.3053189218044281,0.35574324429035187,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.8582540032755456,1,1
800-874-2442,0.3361228108406067,0.3608718067407608,0.8333333333333334,2,0.5,12,0.0,1.0,0,0.9314162900671713,1,0
(610) 657-3501,0.15502673387527466,0.3985091596841812,0.7142857142857143,3,0.8999999999999999,14,0.0,1.0,0,0.38901576310659974,1,1
(610) 739-4108,0.3056053891777992,0.40517015755176544,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.7542624480587676,1,1
24108W1397,0.3372093439102173,0.40444065630435944,0.9,0,0.2,10,0.0,1.0,0,0.8337651145817013,1,0
(800) 874-2442,0.33224958181381226,0.415740504860878,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.7991734718067057,1,1
+5184990811669,0.21865999698638916,0.5205517560243607,0.9285714285714286,1,0.2,14,0.0,1.0,0,0.4200534805662548,1,0
800-543-8917 303-449-3711,0.05729299783706665,0.8002199083566666,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.07159647697124477,1,0
(808) 778-3506,0.4413860887289047,0.050216495990753174,0.7142857142857143,3,0.8,14,0.0,1.0,0,8.789488205667993,1,1
(808) 347-3850,0.01911899447441101,0.04406951367855072,0.7142857142857143,3,1.0,14,0.14779938264467027,1.0,1,0.43382735708198233,1,1
US09228485,0.20289096236228943,0.0440436452627182,0.8,0,0.2,10,0.0,1.0,0,4.6064841969343195,1,0
1-866-726-1746.,0.19344648718833923,0.05541563034057617,0.7333333333333333,4,0.30000000000000004,15,0.0,1.0,0,3.490765966812986,1,0
6302518819,0.026976197957992554,0.08774985373020172,1.0,0,0.7,10,0.06736566610673385,1.0,0,0.3074180684433387,1,1
E2364040939,0.19853845238685608,0.08768023550510406,0.9090909090909091,0,0.6000000000000001,11,0.0,1.0,0,2.264320880552588,1,0
(630) 253-8819,0.44154371693730354,0.09378744661808014,0.7142857142857143,3,0.8,14,0.0,1.0,0,4.707868963171255,1,1
1-866-672-9580,0.1948111355304718,0.09899012744426727,0.7857142857142857,3,0.30000000000000004,14,0.0,1.0,0,1.9679656203547322,1,0
7082055199,0.02704271674156189,0.13147412240505219,1.0,0,0.7,10,0.06691904497190894,1.0,0,0.20568694857912315,1,1
E2364040939,0.19831141829490662,0.13149185478687286,0.9090909090909091,0,0.6000000000000001,11,0.0,1.0,0,1.5081535693808996,1,0
(708) 491-7115,0.44150975346565247,0.13748396933078766,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.211331068513997,1,1
1-866-672-9580,0.19496485590934753,0.14262382686138153,0.7857142857142857,3,0.30000000000000004,14,0.0,1.0,0,1.3669769857027472,1,0
630/251-8819,0.02319011092185974,0.17511527240276337,0.8333333333333334,2,0.7,12,0.0983708171896914,1.0,0,0.13242693328078056,1,1
E2364042969,0.19860056042671204,0.1750805824995041,0.9090909090909091,0,0.6000000000000001,11,0.0,1.0,0,1.134331536141299,1,0
(262) 903-4043,0.44140637293457985,0.1811435967683792,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.436762568739407,1,1
1-866-672-9580,0.19525346159934998,0.1864287406206131,0.7857142857142857,3,0.30000000000000004,14,0.0,1.0,0,1.0473300072690295,1,0
